a_o,ipat,clase_siniestro,fecha,hora,jornada,dia_semana,barrios_corregimiento_via,direccion,zona,autoridad,lat,long,hipotesis,codigo,condicion_de_la_victima,edad,genero,lesionados_y_muertos
2022.0,8860.0,ATROPELLO,2022-05-03 00:00:00,,NOCHE,MARTES,VIA PALMIRA CANDELARIA,KM 1,RURAL,TECNICO,,,CRUZAR SIN OBSERVAR,409,ACOMPAÑANTE MOTOCICLISTA,21.0,FEMENINO,LESIONADO
2022.0,9295.0,CHOQUE,2022-10-12 00:00:00,,TARDE,MIÉRCOLES,CENTRO,CARRERA 30 CALLE 27,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145.0,NO APLICA,56.0,MASCULINO,NO APLICA
2022.0,9019.0,CHOQUE,2022-06-20 00:00:00,,MADRUGADA,LUNES,LOS LIBERTADORES,CALLE 26A CARRERA 20,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,51.0,MASCULINO,NO APLICA
2022.0,9232.0,CHOQUE,2022-09-13 00:00:00,,MAÑANA,MARTES,COLOMBIA,CALLE 38 CARRERA 29,URBANA,TECNICO,,,NO RESPETAR PRELACIÓN,132.0,MOTOCICLISTA,22.0,FEMENINO,LESIONADO
2022.0,9086.0,CHOQUE,2022-07-10 00:00:00,,MADRUGADA,DOMINGO,SESQUI,CARRERA 24 CALLE 12-17,URBANA,TECNICO,,,ADELANTAR INVADIENDO CARRIL,104.0,MOTOCICLISTA,24.0,MASCULINO,LESIONADO
2022.0,8114.0,CHOQUE,2022-07-19 00:00:00,,TARDE,MARTES,COLOMBIA,CALLE 35 CARRERA 31,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,31.0,MASCULINO,NO APLICA
2022.0,8891.0,CHOQUE,2022-05-14 00:00:00,,TARDE,SÁBADO,LOS PINOS,CALLE 42 CARRERA 26-15,URBANA,TECNICO,,,MANIOBRAS PELIGROSAS,157,MOTOCICLISTA,19.0,MASCULINO,LESIONADO
2022.0,8952.0,CHOQUE,2022-06-01 00:00:00,,NOCHE,MIÉRCOLES,AMERICAS,CALLE 14 CARRERA 28,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145.0,NO APLICA,17.0,MASCULINO,NO APLICA
2022.0,8968.0,CHOQUE OBJETO FIJO INMUEBLE,2022-06-04 00:00:00,,MADRUGADA,SÁBADO,LOS PINOS,CALLE 42 CARRERA 22,URBANA,TECNICO,,,NO ESTAR PENDIENTE DE LA VIA,157.0,ACOMPAÑANTE CONDUCTOR,2.0,MASCULINO,LESIONADO
2022.0,9031.0,CHOQUE,2022-06-23 00:00:00,,TARDE,JUEVES,SANTA BARBARA,CALLE 26 CARRERA 46,URBANA,TECNICO,,,FRENAR BRUSCAMENTE,119.0,MOTOCICLISTA,22.0,MASCULINO,LESIONADO
2022.0,9120.0,CHOQUE,2022-07-21 00:00:00,,TARDE,JUEVES,ALTAMIRA,CARRERA 19 CALLE 46-47,URBANA,TECNICO,,,NO RESPETAR PRELACIÓN,123.0,MOTOCICLISTA,17.0,MASCULINO,LESIONADO
2022.0,9298.0,CHOQUE,2022-10-12 00:00:00,,NOCHE,MIÉRCOLES,URIBE,CALLE 33 CARRERA 21,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,44.0,MASCULINO,LESIONADO
2022.0,8961.0,CHOQUE,2022-06-02 00:00:00,,NOCHE,JUEVES,SAMANES,CALLE 47 CARRERA 28,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,MOTOCICLISTA,24.0,MASCULINO,LESIONADO
2022.0,9071.0,CHOQUE,2022-07-04 00:00:00,,MAÑANA,LUNES,VIA CORONADO ROZO,KM 4 + 100 MTS PUETE MALIMBU,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,22.0,MASCULINO,LESIONADO
2022.0,8975.0,CHOQUE,2022-06-05 00:00:00,,NOCHE,DOMINGO,SAN PEDRO,CALLE 34A CARRERA 17,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,20.0,FEMENINO,LESIONADO
2022.0,8587.0,CHOQUE,2022-02-15 00:00:00,,TARDE,MARTES,COLOMBIA,CARRERA 31 CALLE 35,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,30.0,FEMENINO,LESIONADO
2022.0,8665.0,CHOQUE,2022-03-08 00:00:00,,TARDE,MARTES,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,,,NO ESTAR PENDIENTE DE LA VIA,157.0,MOTOCICLISTA,21.0,FEMENINO,LESIONADO
2022.0,8671.0,CHOQUE,2022-03-12 00:00:00,,TARDE,SÁBADO,COLOMBIA,CARRERA 30 CALLE 38,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,29.0,FEMENINO,LESIONADO
2022.0,8993.0,CHOQUE,2022-06-11 00:00:00,,NOCHE,SÁBADO,CENTRO POBLADO LA TORRE,CARRERA 10 CALLEJON ISABELA FRENTE AL NO. 19-242,RURAL,TECNICO,,,FRENAR BRUSCAMENTE,119.0,CONDUCTOR,54.0,FEMENINO,LESIONADO
2022.0,DITRA,VOLCAMIENTO,2022-11-23 00:00:00,,TARDE,MIÉRCOLES,VIA CALI - PALMIRA SUR,KM 14 + 520 MTS,RURAL,POLICIA,,,PERDIDA DEL CONTROL DEL VEHICULO,157,MOTOCICLISTA,21.0,FEMENINO,MUERTO
2022.0,9282.0,CHOQUE,2022-10-05 00:00:00,,TARDE,MIÉRCOLES,VIA PALMIRA LA BOLSA,KM 7 + 175 MTS,RURAL,TECNICO,,,GIRAR BRUSCAMENTE,122.0,ACOMPAÑANTE MOTOCICLISTA,12.0,FEMENINO,LESIONADO
2022.0,9027.0,CHOQUE,2022-06-22 00:00:00,,MAÑANA,MIÉRCOLES,IGNACIO TORRES,CARRERA 35 CALLE 49,URBANA,TECNICO,,,FRENAR BRUSCAMENTE,119.0,MOTOCICLISTA,23.0,FEMENINO,LESIONADO
2022.0,9051.0,CHOQUE,2022-06-28 00:00:00,,TARDE,MARTES,SANTA RITA,CARRERA 27 CALLE 34,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,37.0,MASCULINO,LESIONADO
2022.0,9226.0,CHOQUE,2022-09-10 00:00:00,,MADRUGADA,SÁBADO,ESTONIA,CALLE 42 CARRERA 32,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,MOTOCICLISTA,36.0,MASCULINO,LESIONADO
2022.0,8772.0,CHOQUE,2022-04-07 00:00:00,,MAÑANA,JUEVES,FRAY LUIS,CALLE 42 CARRERA 39-29,URBANA,TECNICO,,,CAMBIO DE CARRIL CON O SIN INDICACION,157,NO APLICA,63.0,MASCULINO,NO APLICA
2022.0,8826.0,CHOQUE,2022-04-26 00:00:00,,MAÑANA,MARTES,RECREO,CALLE 21 CARRERA 27,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112,MOTOCICLISTA,22.0,MASCULINO,NO APLICA
2022.0,8886.0,CHOQUE,2022-05-12 00:00:00,,NOCHE,JUEVES,LAS PALMERA,CALLE 36 CARRERA 1-94,URBANA,TECNICO,,,INVADIR CARRIL SENTIDO CONTRARIO,157,MOTOCICLISTA,18.0,MASCULINO,LESIONADO
2022.0,9182.0,CHOQUE,2022-08-14 00:00:00,,TARDE,DOMINGO,MERCEDES,CALLE 54 CARRERA 25,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,NO APLICA,16.0,MASCULINO,NO APLICA
2022.0,8844.0,CHOQUE,2022-05-01 00:00:00,,MAÑANA,DOMINGO,URIBE,CALLE 33 CARRERA 23,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,29.0,MASCULINO,NO APLICA
2022.0,8599.0,CHOQUE,2022-02-19 00:00:00,,MAÑANA,SÁBADO,RIVERA ESCOBAR,CALLE 31 CARRERA 31-74,URBANA,TECNICO,,,ADELANTAR ZONA PROHIBIDAD,105.0,ACOMPAÑANTE MOTOCICLISTA,20.0,FEMENINO,LESIONADO
2022.0,8688.0,CHOQUE,2022-03-13 00:00:00,,NOCHE,DOMINGO,BARRIO NUEVO,CARRERA 30 CALLE 21,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,22.0,FEMENINO,LESIONADO
2022.0,9178.0,CHOQUE,2022-08-13 00:00:00,,TARDE,SÁBADO,VERSALLES,CALLE 42 CARRERA 26,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122.0,ACOMPAÑANTE MOTOCICLISTA,20.0,FEMENINO,LESIONADO
2022.0,8762.0,CHOQUE,2022-04-04 00:00:00,,MAÑANA,LUNES,COLOMBINA,CALLE 28 CARRERA 19,URBANA,TECNICO,,,PONER EN MARCHA UN VEHICULO SIN LAS MEDIDAS DE PRECAUCION,143.0,MOTOCICLISTA,21.0,MASCULINO,LESIONADO
2022.0,9175.0,CHOQUE,2022-08-12 00:00:00,,TARDE,VIERNES,ZAMORANO,CARRERA 28 CALLE 69,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122.0,MOTOCICLISTA,25.0,FEMENINO,LESIONADO
2022.0,8959.0,CHOQUE,2022-06-02 00:00:00,,TARDE,JUEVES,CORONADO,CALLE 63A CARRERA 34,URBANA,TECNICO,,,INVADIR CARRIL SENTIDO CONTRARIO,157.0,MOTOCICLISTA,38.0,FEMENINO,LESIONADO
2022.0,8804.0,CHOQUE,2022-04-19 00:00:00,,TARDE,MARTES,CORONADO,CARRERA 35 CALLE 55,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,ACOMPAÑANTE MOTOCICLISTA,67.0,FEMENINO,LESIONADO
2022.0,8646.0,CHOQUE,2022-02-28 00:00:00,,NOCHE,LUNES,CENTRO,CALLE 28 CARRERA 31,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,CONDUCTOR,35.0,FEMENINO,LESIONADO
2022.0,9222.0,CHOQUE,2022-09-08 00:00:00,,NOCHE,JUEVES,COLOMBIA,CALLE 34 CARRERA 31,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,27.0,FEMENINO,LESIONADO
2022.0,9233.0,CHOQUE,2022-09-16 00:00:00,,TARDE,VIERNES,GUAYACANES DEL SUR,CARRERA 33A CALLE 15-32,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122.0,MOTOCICLISTA,26.0,FEMENINO,LESIONADO
2022.0,9231.0,CHOQUE,2022-09-15 00:00:00,,TARDE,JUEVES,COLOMBINA,CALLE 30 CARRERA 18,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,NO APLICA,37.0,FEMENINO,NO APLICA
2022.0,8566.0,CHOQUE,2022-02-09 00:00:00,,NOCHE,MIÉRCOLES,COLOMBIA,CALLE 36 CARRERA 31,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,NO APLICA,22.0,FEMENINO,NO APLICA
2022.0,8712.0,CHOQUE,2022-03-20 00:00:00,,NOCHE,DOMINGO,CENTRO,CALLE 32 CARRERA 26,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,40.0,FEMENINO,LESIONADO
2022.0,9175.0,CHOQUE,2022-08-12 00:00:00,,TARDE,VIERNES,ZAMORANO,CARRERA 28 CALLE 69,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122.0,MOTOCICLISTA,20.0,FEMENINO,LESIONADO
2022.0,9065.0,CHOQUE,2022-07-02 00:00:00,,TARDE,SÁBADO,COLOMBIA,CALLE 36 CARRERA 31,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,MOTOCICLISTA,33.0,MASCULINO,LESIONADO
2022.0,8768.0,CHOQUE,2022-04-06 00:00:00,,TARDE,MIÉRCOLES,BARRIO NUEVO,CARRERA 31 CALLE 27,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,32.0,FEMENINO,NO APLICA
2022.0,9152.0,CHOQUE,2022-07-31 00:00:00,,NOCHE,DOMINGO,COLOMBIA,CALLE 33 CARRERA 32,URBANA,TECNICO,,,TRANSITAR EN CONTRA VIA,127.0,ACOMPAÑANTE CONDUCTOR,32.0,FEMENINO,LESIONADO
2022.0,9282.0,CHOQUE,2022-10-05 00:00:00,,TARDE,MIÉRCOLES,VIA PALMIRA LA BOLSA,KM 7 + 175 MTS,RURAL,TECNICO,,,GIRAR BRUSCAMENTE,122.0,MOTOCICLISTA,14.0,FEMENINO,LESIONADO
2022.0,9190.0,CHOQUE,2022-08-17 00:00:00,,MADRUGADA,MIÉRCOLES,CUIDAD DEL CAMPO,CALLE 100 CARRERA 16-126,RURAL,TECNICO,,,REALIZAR MAL USO DEL CARRIL,157,PASAJERO,20.0,FEMENINO,LESIONADO
2022.0,8795.0,CHOQUE,2022-04-16 00:00:00,,TARDE,SÁBADO,BIZERTA,CALLE 36 CARRERA 21,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,25.0,MASCULINO,NO APLICA
2022.0,9164.0,CHOQUE,2022-08-04 00:00:00,,NOCHE,JUEVES,ZAMORANO,CALLE 65 CARRERA 31B,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122.0,ACOMPAÑANTE MOTOCICLISTA,18.0,MASCULINO,LESIONADO
2022.0,9096.0,CHOQUE,2022-07-13 00:00:00,,TARDE,MIÉRCOLES,DANUBIO,CALLE 34 A CARRERA 17,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,43.0,MASCULINO,LESIONADO
2022.0,8609.0,CHOQUE,2022-02-21 00:00:00,,TARDE,LUNES,JARDIN,CARRERA 1 CALLE 33B-01,URBANA,TECNICO,,,CAMBIAR CARRIL SIN OBSERVAR,157.0,NO APLICA,67.0,MASCULINO,NO APLICA
2022.0,9171.0,CHOQUE,2022-08-08 00:00:00,,TARDE,LUNES,SESQUI,CALLE 10 CARRERA 25A,URBANA,TECNICO,,,NO ESTAR PENDIENTE DE LA VIA,157.0,NO APLICA,18.0,MASCULINO,NO APLICA
2022.0,8636.0,CHOQUE,2022-02-27 00:00:00,,NOCHE,DOMINGO,CENTRO POBLADO AMAIME,CALLE 6 CARRERA 1A-213,RURAL,TECNICO,,,PERDIDA DEL CONTROL DEL VEHICULO,157.0,MOTOCICLISTA,31.0,MASCULINO,LESIONADO
2022.0,9125.0,CHOQUE,2022-07-22 00:00:00,,NOCHE,VIERNES,COLOMBIA,CALLE 35 CARRERA 31,URBANA,TECNICO,,,PONER EN MARCHA UN VEHICULO SIN LAS MEDIDAS DE PRECAUCION,143.0,NO APLICA,33.0,MASCULINO,NO APLICA
2022.0,8966.0,CHOQUE,2022-06-03 00:00:00,,NOCHE,VIERNES,OBRERO,CALLE 37 CARRERA 25,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,38.0,MASCULINO,NO APLICA
2022.0,9199.0,CHOQUE,2022-08-21 00:00:00,,TARDE,DOMINGO,TREBOL,CALLE 26A CARRERA 21,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,30.0,MASCULINO,NO APLICA
2022.0,8646.0,CHOQUE,2022-02-28 00:00:00,,NOCHE,LUNES,CENTRO,CALLE 28 CARRERA 31,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,NO APLICA,23.0,MASCULINO,NO APLICA
2022.0,8687.0,CHOQUE,2022-03-13 00:00:00,,NOCHE,DOMINGO,FRAY LUIS,CALLE 42 CARRERA 49-50,URBANA,TECNICO,,,EMBRIAGUEZ APARENTE,115.0,MOTOCICLISTA,29.0,MASCULINO,LESIONADO
2022.0,8795.0,CHOQUE,2022-04-16 00:00:00,,TARDE,SÁBADO,BIZERTA,CALLE 36 CARRERA 21,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,52.0,MASCULINO,NO APLICA
2022.0,8603.0,CHOQUE,2022-02-20 00:00:00,,TARDE,DOMINGO,ITALIA,CARRERA 29 CALLE 6,URBANA,TECNICO,,,PONER EN MARCHA UN VEHICULO SIN LAS MEDIDAS DE PRECAUCION,143.0,NO APLICA,50.0,MASCULINO,NO APLICA
2022.0,9260.0,CHOQUE,2022-09-27 00:00:00,,TARDE,MARTES,SANTA BARBARA,CARRERA 35 CALLE 31-42,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145.0,MOTOCICLISTA,20.0,MASCULINO,LESIONADO
2022.0,8644.0,CHOQUE,2022-03-01 00:00:00,,NOCHE,MARTES,INDUSTRIAL,CALLE 42 CARRERA 43-44,URBANA,TECNICO,,,POR ESTABLECER,157.0,MOTOCICLISTA,33.0,MASCULINO,LESIONADO
2022.0,9124.0,ATROPELLO,2022-07-22 00:00:00,,TARDE,VIERNES,RECREO,CALLE 22 CARRERA 24A,URBANA,TECNICO,,,POR ESTABLECER,157.0,PEATÓN,20.0,MASCULINO,LESIONADO
2022.0,8914.0,CHOQUE,2022-05-21 00:00:00,,MAÑANA,SÁBADO,FRAY LUIS,CALLE 42 CARRERA 49-50,URBANA,TECNICO,,,FRENAR BRUSCAMENTE,119.0,NO APLICA,32.0,MASCULINO,NO APLICA
2022.0,8876.0,CHOQUE,2022-05-09 00:00:00,,TARDE,LUNES,URIBE,CALLE 34 CARRERA 22,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,NO APLICA,45.0,MASCULINO,NO APLICA
2022.0,8860.0,ATROPELLO,2022-05-03 00:00:00,,NOCHE,MARTES,VIA PALMIRA CANDELARIA,KM 1,RURAL,TECNICO,,,CRUZAR SIN OBSERVAR,409,PEATÓN,49.0,FEMENINO,LESIONADO
2022.0,9249.0,CHOQUE,2022-09-23 00:00:00,,TARDE,VIERNES,PRIMERO DE MAYO,CALLE 41 CARRERA 13,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,ACOMPAÑANTE MOTOCICLISTA,2.0,MASCULINO,LESIONADO
2022.0,8551.0,ATROPELLO,2022-02-05 00:00:00,,TARDE,SÁBADO,CENTRO,CARRERA 29 CALLE 26,URBANA,TECNICO,,,CRUZAR SIN OBSERVAR,409.0,PEATÓN,68.0,FEMENINO,LESIONADO
2022.0,8996.0,CHOQUE,2022-06-13 00:00:00,,MAÑANA,LUNES,URIBE,CALLE 23 CARRERA 23,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,31.0,MASCULINO,LESIONADO
2022.0,8900.0,CHOQUE,2022-05-16 00:00:00,,MAÑANA,LUNES,OBRERO,CALLE 36 CARRERA 26,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112,MOTOCICLISTA,45.0,MASCULINO,LESIONADO
2022.0,8725.0,CHOQUE,2022-03-23 00:00:00,,TARDE,MIÉRCOLES,SAN CAYETANO,CARRERA 25 CALLE 39,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121.0,MOTOCICLISTA,56.0,MASCULINO,LESIONADO
2022.0,DITRA,CHOQUE OBJETO FIJO ARBOL,2022-10-29 00:00:00,,MAÑANA,SÁBADO,VIA CALI - PALMIRA NORTE,KM 9 + 900 MTS,RURAL,POLICIA,,,PERDIDA DEL CONTROL DEL VEHICULO,157.0,CONDUCTOR,39.0,MASCULINO,MUERTO
2022.0,9164.0,CHOQUE,2022-08-04 00:00:00,,NOCHE,JUEVES,ZAMORANO,CALLE 65 CARRERA 31B,URBANA,TECNICO,,,GIRAR BRUSCAMENTE,122.0,NO APLICA,49.0,MASCULINO,NO APLICA
2022.0,8635.0,CHOQUE,2022-02-27 00:00:00,,NOCHE,DOMINGO,EMILIA,CALLE 36 CARRERA 37,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,49.0,MASCULINO,NO APLICA
2022.0,8978.0,CHOQUE,2022-06-06 00:00:00,,MAÑANA,SÁBADO,ZAMORANO,CARRERA 31 CALLE 68,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145.0,NO APLICA,58.0,MASCULINO,NO APLICA
2022.0,9206.0,CHOQUE,2022-08-29 00:00:00,,TARDE,LUNES,LIBERTADORES,CALLE 27 CARRERA 18,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,54.0,MASCULINO,NO APLICA
2022.0,9163.0,CHOQUE,2022-08-04 00:00:00,,TARDE,JUEVES,INDEPENDENCIA,CARRERA 31 CALLE 18,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,MOTOCICLISTA,58.0,MASCULINO,LESIONADO
2022.0,DITRA,VOLCAMIENTO,2022-11-21 00:00:00,,NOCHE,LUNES,VIA PALMIRA CANDELARIA,KM 42 + 600 MTS,RURAL,POLICIA,,,PERDIDA DEL CONTROL DEL VEHICULO,157,MOTOCICLISTA,41.0,MASCULINO,MUERTO
2022.0,8788.0,CHOQUE,2022-04-15 00:00:00,,TARDE,VIERNES,CENTRO,CARRERA 28 CALLE 27,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112,CICLISTA,79.0,MASCULINO,LESIONADO
2022.0,8935.0,CHOQUE,2022-05-27 00:00:00,,TARDE,VIERNES,VILLA DEL ROSARIO,CARRERA 41 CALLE63-292,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,NO APLICA,30.0,MASCULINO,NO APLICA
2022.0,9266.0,CHOQUE,2022-09-28 00:00:00,,TARDE,MIÉRCOLES,SEMBRADOR,CALLE 23 CARRERA 23,URBANA,TECNICO,,,PONER EN MARCHA UN VEHICULO SIN LAS MEDIDAS DE PRECAUCION,143.0,NO APLICA,62.0,MASCULINO,NO APLICA
2022.0,8629.0,CHOQUE,2022-02-27 00:00:00,,MADRUGADA,DOMINGO,RECREO,CALLE 23 CARRERA 26,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,17.0,MASCULINO,NO APLICA
2022.0,8853.0,CHOQUE,2022-05-03 00:00:00,,MAÑANA,MARTES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,,,SEMAFORO EN ROJO,142,MOTOCICLISTA,22.0,MASCULINO,LESIONADO
2022.0,8929.0,CHOQUE,2022-05-25 00:00:00,,NOCHE,MIÉRCOLES,SESQUI,CALLE 10A  CARRERA 31-28,URBANA,TECNICO,,,IMPERICIA EN EL MANEJO,139,NO APLICA,51.0,MASCULINO,NO APLICA
2022.0,8949.0,CHOQUE,2022-06-01 00:00:00,,MAÑANA,MIÉRCOLES,URIBE,CALLE 32 CARRERA 23,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145.0,MOTOCICLISTA,49.0,MASCULINO,LESIONADO
2022.0,8634.0,CHOQUE,2022-02-27 00:00:00,,MAÑANA,DOMINGO,FRAY LUIS,CALLE 42 CARRERA 47,URBANA,TECNICO,,,ADELANTAR EN CURVA,101.0,MOTOCICLISTA,23.0,MASCULINO,LESIONADO
2022.0,8863.0,CHOQUE,2022-05-05 00:00:00,,NOCHE,JUEVES,SEMBRADOR,CARRERA 23 CALLE 18,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112,MOTOCICLISTA,26.0,MASCULINO,LESIONADO
2022.0,9159.0,CHOQUE,2022-08-03 00:00:00,,TARDE,MIÉRCOLES,COLOMBIA,CALLE 34 CARRERA 33,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,26.0,MASCULINO,NO APLICA
2022.0,9014.0,VOLCAMIENTO,2022-06-19 00:00:00,,MAÑANA,DOMINGO,SESQUICENTENARIO,CALLE 10 CARRERA 32-FRENTE A POSTE #20252,URBANA,TECNICO,,,PERDIDA DEL CONTROL DEL VEHICULO,157.0,MOTOCICLISTA,40.0,MASCULINO,LESIONADO
2022.0,8610.0,ATROPELLO,2022-02-21 00:00:00,,TARDE,LUNES,SAN PEDRO,CALLE 35 CARRERA 12-09,URBANA,TECNICO,,,TRANSITAR POR LA CALZADA  PEATON,404.0,MOTOCICLISTA,19.0,MASCULINO,LESIONADO
2022.0,8709.0,CHOQUE,2022-03-19 00:00:00,,NOCHE,SÁBADO,VIA PALMIRA TABLONES,KM 12,RURAL,TECNICO,,,MANIOBRAR EN RETROCESO EN LA VIA,157.0,ACOMPAÑANTE MOTOCICLISTA,51.0,MASCULINO,LESIONADO
2022.0,9250.0,CHOQUE,2022-09-23 00:00:00,,TARDE,VIERNES,URIBE,CALLE 33 CARRERA 21,URBANA,TECNICO,,,DESOBEDECER SEÑAL DE PARE,112.0,NO APLICA,53.0,MASCULINO,NO APLICA
2022.0,DITRA,CHOQUE,2022-04-24 00:00:00,,NOCHE,DOMINGO,VIA PALMIRA - PRADERA,KM 79,RURAL,POLICIA,,,NO ESTAR PENDIENTE DE LA VIA,157,MOTOCICLISTA,40.0,MASCULINO,MUERTO
2022.0,8809.0,CHOQUE,2022-04-20 00:00:00,,MAÑANA,MIÉRCOLES,CENTRO,CALLE 27 CARRERA 33,URBANA,TECNICO,,,ARRANCAR SIN PRECAUCION,145,NO APLICA,34.0,FEMENINO,NO APLICA
2022.0,8612.0,CHOQUE,2022-02-22 00:00:00,,MADRUGADA,MARTES,PALMIRA CANDELARIA,JARDINES DEL PALMAR,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121.0,NO APLICA,34.0,MASCULINO,NO APLICA
2022.0,8855.0,ATROPELLO,2022-05-03 00:00:00,,MAÑANA,MARTES,PRADO,CALLE 42 CARRERA 44-45,URBANA,TECNICO,,,POR ESTABLECER,157,PEATÓN,60.0,FEMENINO,LESIONADO
2022.0,8738.0,CHOQUE,2022-03-26 00:00:00,,NOCHE,SÁBADO,LA CONCORDIA,CALLE 36 CARRERA 39,URBANA,TECNICO,,,TRANSITAR EN CONTRA VIA,127.0,ACOMPAÑANTE MOTOCICLISTA,21.0,FEMENINO,LESIONADO
2022.0,9638.0,CHOQUE,2022-03-01 00:00:00,,MAÑANA,MARTES,SESQUI,CALLE 11 CARRERA 29,URBANA,TECNICO,,,FRENAR BRUSCAMENTE,119.0,MOTOCICLISTA,31.0,FEMENINO,LESIONADO
2022.0,8628.0,CHOQUE,2022-02-27 00:00:00,,MADRUGADA,DOMINGO,CENTRO POBLADO ROZO,CALLE 10 N 13-908 LA PIÑA,RURAL,TECNICO,,,EMBRIAGUEZ APARENTE,115.0,MOTOCICLISTA,30.0,MASCULINO,LESIONADO
2022.0,8646.0,CHOQUE,2022-02-28 00:00:00,,NOCHE,LUNES,CENTRO,CALLE 28 CARRERA 31,URBANA,TECNICO,,,SEMAFORO EN ROJO,142.0,ACOMPAÑANTE CONDUCTOR,1.0,MASCULINO,LESIONADO
2022.0,9292.0,CHOQUE,2022-10-09 00:00:00,,NOCHE,DOMINGO,COLOMBINA,CALLE 31 CARRERA 19,URBANA,TECNICO,,,NO RESPETAR PRELACIÓN,132.0,ACOMPAÑANTE MOTOCICLISTA,50.0,MASCULINO,LESIONADO
2022.0,9184.0,CHOQUE,2022-08-15 00:00:00,,TARDE,LUNES,MUNICIPAL,CARRERA 1 CALLE 31A,URBANA,TECNICO,,,NO MANTENER DISTANCIA SEGURIDAD,121.0,ACOMPAÑANTE CONDUCTOR,65.0,MASCULINO,LESIONADO
2022.0,9131.0,CHOQUE,2022-07-24 00:00:00,,NOCHE,DOMINGO,VIA PALMIRA GUAYABAL,KM 3+ 300 MTS,RURAL,TECNICO,,,INVADIR CARRIL SENTIDO CONTRARIO,157.0,MOTOCICLISTA,23.0,MASCULINO,LESIONADO
